time_s,qlen_pkts
29.077212,89
29.091920,89
29.106229,89
29.121213,91
29.135527,90
29.149652,89
29.164381,90
29.179531,91
29.193655,91
29.208476,91
29.223015,92
29.237519,91
29.252606,90
29.267265,91
29.281902,90
29.296679,90
29.311598,90
29.326041,91
29.340688,90
29.355278,90
29.369895,90
29.384828,90
29.399662,90
29.414685,90
29.429029,91
29.443621,90
29.457895,90
29.472752,90
29.487159,90
29.501708,90
29.516435,90
29.531136,92
29.546058,90
29.560973,91
29.575978,91
29.590754,91
29.605332,91
29.620052,91
29.634634,90
29.649074,91
29.663303,91
29.677332,92
29.692354,92
29.706558,92
29.721002,93
29.735769,92
29.750601,92
29.765470,92
29.779887,92
29.794646,92
29.808988,93
29.823294,94
29.838063,92
29.852388,93
29.866993,92
29.881249,91
29.895558,91
29.909983,91
29.924299,92
29.938848,91
29.953483,91
29.968081,92
29.982963,92
29.997363,92
30.011941,92
30.026393,94
30.040815,92
30.055548,93
30.069903,93
30.084382,93
30.098905,93
30.113756,93
30.128438,95
30.143233,94
30.157356,93
30.171978,93
30.186513,92
30.201358,92
30.215811,92
30.230169,93
30.244249,93
30.258687,94
30.273126,93
30.287603,93
30.302186,93
30.316609,93
30.331124,94
30.345196,92
30.359732,93
30.374765,93
30.389136,92
30.403536,94
30.417924,93
30.432447,95
30.446841,93
30.461257,93
30.475719,93
30.490102,94
30.504375,93
30.519055,94
30.533803,95
30.548728,92
30.563432,94
30.577971,93
30.592965,93
30.607692,93
30.621972,93
30.636740,94
30.651435,93
30.665856,92
30.680375,94
30.694834,94
30.709677,94
30.723927,94
30.738241,96
30.752401,95
30.767165,95
30.781648,94
30.796222,94
30.810307,94
30.824631,94
30.839277,95
30.853976,94
30.868690,95
30.883446,94
30.898014,93
30.912802,93
30.927608,93
30.941827,94
30.956398,93
30.970651,93
30.985160,93
30.999398,94
31.014246,94
31.028533,94
31.043487,96
31.058229,94
31.073143,94
31.088188,94
31.102661,94
31.117580,95
31.131555,95
31.146336,94
31.161180,94
31.175672,95
31.189732,95
31.203844,94
31.218138,95
31.232587,94
31.247218,95
31.261999,94
31.276344,94
31.290569,94
31.305019,95
31.319546,94
31.333859,95
31.348553,96
31.363101,94
31.378141,94
31.392542,94
31.407244,94
31.422342,94
31.437508,95
31.452362,95
31.466551,94
31.480891,94
31.495388,95
31.509915,95
31.524631,95
31.539930,96
31.554504,97
31.568754,96
31.583427,95
31.597787,95
31.612190,95
31.626481,96
31.641164,96
31.655393,96
31.669975,95
31.684538,96
31.699535,96
31.714301,95
31.729177,94
31.743519,96
31.757942,96
31.773186,95
31.787738,96
31.802462,95
31.817131,96
31.832270,96
31.846637,97
31.861159,97
31.875848,95
31.890670,95
31.905418,95
31.920107,96
31.934429,95
31.948894,97
31.963285,97
31.977768,96
31.992458,97
32.006379,97
32.021024,96
32.035582,96
32.050870,97
32.065804,96
32.079941,96
32.095031,96
32.109648,96
32.124026,96
32.138252,96
32.152283,98
32.166226,97
32.180475,96
32.194881,96
32.209309,95
32.223541,97
32.237930,97
32.252858,98
32.267570,96
32.282897,96
32.297464,96
32.311916,96
32.326071,96
32.340649,97
32.355050,98
32.369671,96
32.384387,97
32.398945,96
32.413702,96
32.428883,96
32.443411,97
32.457817,97
32.472054,97
32.487854,98
32.501819,98
32.516478,97
32.531648,98
32.546223,98
32.560954,98
32.575376,98
32.590073,97
32.604391,97
32.618764,98
32.633163,98
32.647656,98
32.661662,98
32.676369,98
32.691603,97
32.706373,97
32.720813,98
32.735223,97
32.749993,98
32.764629,98
32.779167,97
32.793849,97
32.808249,98
32.822776,98
32.837201,98
32.852093,98
32.866290,98
32.881212,97
32.895844,97
32.910487,98
32.925168,98
32.939346,98
32.954250,100
32.968495,99
32.983154,98
32.997698,98
33.011749,98
33.026515,98
33.040827,98
33.055077,99
33.069509,99
33.083999,98
33.098433,98
33.112741,98
33.127647,98
33.142054,98
33.156578,99
33.170700,99
33.185459,99
33.199723,98
33.214191,98
33.228434,98
33.242681,98
33.257256,99
33.271378,100
33.285683,99
33.299849,99
33.314215,98
33.328553,99
33.343707,99
33.357860,99
33.372473,100
33.387323,98
33.401567,98
33.416089,99
33.430564,98
33.445845,99
33.460386,99
33.474545,100
33.489123,99
33.503595,99
33.517503,98
33.531676,98
33.546727,99
33.561594,100
33.575983,100
33.590173,98
33.604524,98
33.619150,98
33.633578,99
33.648708,98
33.663336,99
33.678680,99
33.693564,98
33.707857,100
33.722192,99
33.736564,99
33.751626,100
33.765651,99
33.779640,99
33.793983,98
33.808795,98
33.823537,98
33.837981,98
33.852236,99
33.866851,99
33.881809,99
33.896521,99
33.911716,99
33.926399,99
33.940780,100
33.956108,99
33.970570,99
33.984892,99
33.999558,98
34.014774,98
34.029242,97
34.043822,97
34.058541,98
34.073075,99
34.087734,97
34.102263,98
34.116419,97
34.130886,98
34.145990,98
34.160431,98
34.174518,98
34.189343,98
34.203817,98
34.218407,98
34.232881,98
34.247090,94
34.262189,89
34.277049,86
34.291292,83
34.306425,78
34.320796,72
34.335429,69
34.349999,63
34.364522,61
34.379114,59
34.393201,55
34.407569,54
34.422119,51
34.437042,51
34.451688,49
34.466306,47
34.480478,47
34.495141,47
34.509607,47
34.523796,47
34.538281,47
34.552695,47
34.567246,48
34.581723,48
34.596769,47
34.611260,48
34.625853,48
34.640125,47
34.654596,48
34.669220,46
34.683848,47
34.698078,48
34.712349,48
34.726659,48
34.741100,48
34.755419,47
34.770525,47
34.785441,47
34.799586,48
34.813910,48
34.828517,49
34.842818,49
34.857855,50
34.872478,49
34.887103,48
34.901637,49
34.916550,49
34.931043,49
34.945716,49
34.960052,50
34.974295,48
34.988543,48
35.002510,49
35.017393,48
35.032051,50
35.046433,50
35.060983,51
35.075187,50
35.090334,50
35.104892,50
35.119125,50
35.134163,50
35.148823,49
35.163290,50
35.177597,49
35.192361,49
35.206584,49
35.221250,49
35.236452,50
35.250834,50
35.265400,50
35.279932,50
35.294459,50
35.308878,50
35.323357,50
35.337978,50
35.352626,50
35.367053,51
35.381921,50
35.397092,51
35.411878,50
35.426920,50
35.441473,50
35.456003,51
35.471122,51
35.485993,50
35.500508,50
35.515040,50
35.529346,51
35.543988,51
35.558434,51
35.572932,52
35.587652,52
35.602338,51
35.616802,51
35.631357,51
35.645625,51
35.660194,50
35.674712,52
35.689102,51
35.703297,52
35.717752,51
35.732297,51
35.747067,52
35.761526,51
35.776121,53
35.791309,51
35.806041,51
35.820373,51
35.835096,50
35.849973,51
35.864540,52
35.879142,52
35.893978,51
35.908178,52
35.922504,53
35.936641,53
35.951016,54
35.965424,55
35.979755,54
35.994062,53
36.008315,53
36.022444,53
36.036744,53
36.051263,53
36.065461,53
36.079556,53
36.093990,53
36.108428,52
36.123345,54
36.137594,53
36.152332,54
36.166837,54
36.181726,54
36.195863,53
36.210053,53
36.224786,53
36.239665,54
36.254581,53
36.269082,54
36.283474,54
36.297865,53
36.312328,53
36.326868,53
36.342378,54
36.357122,53
36.371505,55
36.385847,55
36.400630,55
36.415570,54
36.430332,53
36.444712,55
36.459425,54
36.473985,56
36.488554,56
36.503240,54
36.517849,54
36.532719,54
36.547404,55
36.561862,55
36.576239,56
36.591000,55
36.605595,55
36.619995,54
36.634548,55
36.649160,55
36.663432,55
36.677998,55
36.693027,56
36.707017,55
36.721437,55
36.736824,55
36.751524,54
36.765754,55
36.780300,56
36.795231,56
36.809740,56
36.823807,56
36.837931,57
36.852646,56
36.867093,56
36.881699,58
36.896256,57
36.910715,55
36.925329,55
36.939772,55
36.954415,55
36.969010,56
36.983476,58
36.997711,57
37.011881,56
37.026399,56
37.040930,56
37.055656,56
37.070056,56
37.084710,57
37.099139,57
37.113673,56
37.127836,56
37.142583,56
37.156881,57
37.171137,57
37.185963,58
37.200587,58
37.215364,57
37.229898,56
37.244716,57
37.259109,57
37.273661,56
37.288145,58
37.303080,57
37.318302,56
37.332785,56
37.346883,56
37.361529,57
37.375747,57
37.389867,59
37.404145,59
37.418638,59
37.433335,59
37.447796,59
37.461885,58
37.475974,58
37.490581,59
37.505113,59
37.519935,58
37.534302,57
37.550096,56
37.564349,58
37.579176,59
37.593683,59
37.608057,60
37.622666,59
37.637244,59
37.651453,59
37.666043,59
37.680493,59
37.695060,59
37.709218,59
37.724194,58
37.738566,58
37.753175,58
37.767642,58
37.782645,59
37.796871,59
37.811515,59
37.826228,58
37.840557,58
37.854866,58
37.869724,58
37.884232,59
37.898889,59
37.913566,59
37.928136,59
37.942616,58
37.957860,59
37.972176,59
37.986591,61
38.000973,60
38.016039,61
38.030489,59
38.045299,60
38.059820,59
38.074080,60
38.088609,61
38.103007,59
38.117634,60
38.132205,60
38.146660,59
38.161137,59
38.176352,59
38.190872,60
38.205614,60
38.220095,60
38.234547,60
38.249128,60
38.263861,60
38.278169,60
38.292320,62
38.306808,61
38.321339,61
38.336504,60
38.351156,60
38.365678,60
38.380562,59
38.395072,62
38.409535,61
38.424169,62
38.438588,60
38.452999,61
38.467817,61
38.481924,61
38.496628,61
38.511381,63
38.525868,61
38.541177,61
38.555634,61
38.570090,61
38.584984,62
38.599813,62
38.614210,62
38.628767,61
38.643276,61
38.657733,61
38.672288,62
38.686530,63
38.701073,63
38.715479,62
38.729950,63
38.744757,62
38.759722,62
38.773836,62
38.788570,63
38.803515,63
38.818376,63
38.833851,61
38.848459,61
38.863755,62
38.878779,62
38.893708,63
38.908103,64
38.922585,63
38.937700,62
38.952437,63
38.967273,62
38.981914,63
38.997301,63
39.012123,63
39.026948,63
39.041410,62
39.056570,62
39.071136,62
39.085499,62
39.100179,65
39.114727,64
39.129423,65
39.144085,64
39.158396,63
39.173421,63
39.187972,62
39.202715,63
39.218391,64
39.233621,64
39.248881,62
39.264440,62
39.279458,62
39.294063,63
39.309240,64
39.325221,64
39.340540,65
39.355087,64
39.369788,64
39.383826,63
39.398654,64
39.413201,65
39.427690,65
39.441869,63
39.456276,64
39.471595,64
39.486345,63
39.501148,64
39.516219,64
39.530744,65
39.545178,66
39.559278,64
39.574623,64
39.588933,64
39.603977,65
39.618180,66
39.632760,66
39.647094,64
39.661586,64
39.675810,64
39.690269,64
39.704422,65
39.719547,66
39.733774,65
39.748115,64
39.762316,64
39.776664,64
39.791392,64
39.805857,65
39.820786,66
39.834948,65
39.849707,65
39.863780,65
39.878308,65
39.892884,65
39.908128,66
39.922831,67
39.937068,67
39.952066,66
39.966642,66
39.981258,66
39.995400,65
40.009988,67
40.024654,67
40.039271,66
40.053683,65
40.068075,67
40.082349,66
40.096780,66
40.111259,68
40.125934,68
40.140340,67
40.154795,67
40.169691,66
40.184543,67
40.199175,67
40.213600,68
40.228142,66
40.242879,66
40.257217,66
40.271679,66
40.286068,66
40.300224,67
40.314658,67
40.329553,67
40.343609,67
40.358015,66
40.372814,67
40.387626,67
40.402600,68
40.417222,68
40.431841,68
40.445849,68
40.460265,68
40.474948,68
40.489661,67
40.504828,68
40.519167,69
40.533544,69
40.548758,69
40.563633,66
40.577782,66
40.592127,66
40.606830,67
40.621257,67
40.635673,67
40.650763,67
40.665271,67
40.679495,68
40.693841,67
40.708602,68
40.723414,69
40.737838,69
40.752493,69
40.767156,68
40.781621,68
40.796163,68
40.811051,69
40.825706,69
40.840554,69
40.855233,68
40.869902,68
40.884213,68
40.898468,68
40.912935,68
40.927367,69
40.942127,68
40.956152,68
40.970560,67
40.984986,67
40.999176,68
41.013778,69
41.028373,69
41.042614,70
41.056984,70
41.071699,69
41.086184,69
41.101892,68
41.116019,69
41.130637,69
41.145073,69
41.159856,70
41.174491,69
41.188869,69
41.204220,69
41.218520,71
41.233295,70
41.248039,70
41.262505,71
41.277529,70
41.291724,70
41.306485,71
41.321562,71
41.336279,70
41.351417,70
41.365660,70
41.379916,69
41.394416,69
41.409070,70
41.424316,70
41.438994,70
41.453559,70
41.468364,70
41.482852,70
41.497612,71
41.512448,72
41.526979,71
41.541520,71
41.556085,71
41.570615,72
41.585170,70
41.599427,69
41.614241,71
41.629276,71
41.643470,71
41.658083,70
41.672601,70
41.687741,69
41.702542,69
41.717346,71
41.731729,70
41.746067,71
41.760365,71
41.774641,72
41.789329,71
41.804002,72
41.818284,73
41.832817,73
41.847627,73
41.862264,73
41.876817,72
41.891339,72
41.905827,72
41.919862,72
41.934302,71
41.948957,71
41.963553,72
41.977674,72
41.992244,70
42.007083,71
42.021649,72
42.036340,72
42.050940,71
42.065409,71
42.080232,73
42.094281,72
42.109284,71
42.124002,73
42.138790,72
42.153532,72
42.168288,72
42.183474,71
42.198529,71
42.212996,72
42.227282,72
42.241972,72
42.256262,72
42.271141,73
42.285736,71
42.300420,72
42.314768,74
42.329437,73
42.344746,74
42.359304,74
42.374202,75
42.389157,74
42.403667,74
42.418492,74
42.432484,73
42.448169,73
42.462563,73
42.476823,74
42.491595,72
42.505997,73
42.520874,73
42.535842,74
42.550344,74
42.565427,73
42.579921,73
42.595001,72
42.609182,73
42.624021,73
42.638424,74
42.652723,73
42.667769,73
42.682364,73
42.696688,72
42.711639,72
42.726581,74
42.740913,74
42.755234,74
42.769947,74
42.784636,74
42.799493,73
42.813827,73
42.828342,74
42.842915,74
42.856841,74
42.871522,74
42.886001,74
42.900433,73
42.914982,74
42.929718,75
42.944323,74
42.959183,74
42.974054,74
42.988578,74
43.002899,74
43.017283,74
43.031862,74
43.046432,74
43.061405,75
43.075907,74
43.090427,75
43.105001,74
43.119760,75
43.133602,76
43.148380,76
43.163060,75
43.178087,76
43.192278,76
43.206776,73
43.221235,76
43.235832,75
43.250388,74
43.265076,75
43.279640,75
43.294760,76
43.309632,74
43.324075,76
43.338650,76
43.352855,76
43.367190,76
43.381677,76
43.396155,75
43.410712,75
43.425280,75
43.439588,76
43.454994,76
43.469284,76
43.483695,76
43.497896,77
43.512868,76
43.527174,76
43.541839,76
43.556471,77
43.571261,77
43.585617,76
43.600173,77
43.614699,76
43.629856,76
43.644366,76
43.659239,77
43.673655,76
43.688045,76
43.702172,75
43.716725,75
43.730870,76
43.745327,76
43.759942,76
43.775025,76
43.789619,76
43.803954,75
43.818428,75
43.832720,76
43.847075,76
43.861325,76
43.875803,77
43.890307,76
43.905009,75
43.920248,75
43.935851,76
43.950028,76
43.964529,76
43.978648,77
43.993427,77
44.008162,76
44.022466,76
44.037054,77
44.051792,77
44.067694,77
44.082010,78
44.096231,77
44.110950,77
44.125618,76
44.140460,77
44.154984,78
44.169279,77
44.184019,79
44.198321,78
44.212996,77
44.227410,78
44.241862,79
44.256932,79
44.271929,79
44.286615,79
44.300985,78
44.315139,76
44.329629,78
44.344218,78
44.358646,78
44.372978,78
44.387596,78
44.402510,78
44.417015,77
44.432323,78
44.447044,77
44.461508,78
44.476029,78
44.491111,78
44.505308,78
44.519541,78
44.533769,80
44.548098,80
44.562559,80
44.577209,80
44.591855,80
44.606392,80
44.620495,79
44.635319,80
44.650514,79
44.665184,80
44.680105,79
44.694436,79
44.708967,79
44.723453,77
44.737823,78
44.752387,79
44.767131,78
44.781627,80
44.795961,80
44.809966,79
44.824317,78
44.838500,80
44.853713,80
44.868366,79
44.882957,80
44.897725,79
44.912637,79
44.926826,78
44.941372,79
44.956142,80
44.970996,80
44.986234,79
45.000453,81
45.014638,81
45.029687,80
45.044162,80
45.058307,81
45.072997,81
45.087971,80
45.102639,81
45.117142,80
45.132249,80
45.146615,80
45.161156,80
45.175864,80
45.191069,80
45.205364,79
45.220581,80
45.235151,79
45.249851,80
45.264167,80
45.278636,80
45.293866,81
45.308059,81
45.322611,78
45.337631,81
45.352054,81
45.366709,82
45.381301,81
45.395968,81
45.410272,81
45.425018,81
45.439018,81
45.453699,82
45.468685,81
45.482951,81
45.497649,81
45.512127,81
45.526482,80
45.540708,81
45.555319,81
45.569884,81
45.584724,81
45.599593,81
45.614330,82
45.628427,80
45.643447,82
45.658019,81
45.672828,81
45.687552,81
45.702302,81
45.717251,81
45.731334,81
45.746285,81
45.760906,82
45.775553,83
45.790246,82
45.804724,81
45.819873,82
45.834563,82
45.849855,82
45.864996,82
45.879328,83
45.894022,83
45.908525,83
45.922732,83
45.937081,82
45.951981,81
45.967559,82
45.983224,82
45.997879,82
46.012278,82
46.026648,81
46.040917,82
46.055047,81
46.069438,82
46.083551,82
46.097932,82
46.112543,82
46.127167,82
46.142140,83
46.156580,83
46.171507,83
46.185885,83
46.200154,83
46.214849,83
46.229404,83
46.244010,83
46.258235,83
46.273194,83
46.287631,83
46.302058,84
46.316501,83
46.330869,83
46.345164,83
46.359582,83
46.374241,83
46.388886,83
46.404329,83
46.418569,83
46.432816,83
46.447173,83
46.461718,83
46.476196,84
46.490880,83
46.505251,83
46.520171,83
46.534833,84
46.549079,83
46.564192,84
46.578833,84
46.593848,83
46.608186,83
46.622318,84
46.636845,84
46.651614,83
46.666108,84
46.680908,84
46.695165,84
46.709684,84
46.724419,84
46.738985,83
46.753574,83
46.768368,82
46.782916,84
46.797557,84
46.812136,84
46.826456,84
46.840600,85
46.855086,84
46.869909,85
46.884230,84
46.899244,85
46.913738,85
46.928434,84
46.943051,83
46.957759,85
46.972028,84
46.986748,84
47.001653,84
47.016092,85
47.030718,85
47.044914,85
47.059508,85
47.074061,85
47.089044,85
47.103295,85
47.117963,84
47.132216,85
47.146726,85
47.161581,85
47.176268,85
47.191167,85
47.205874,84
47.220148,84
47.234456,85
47.248996,83
47.263645,84
47.277928,85
47.292395,85
47.306592,86
47.321865,86
47.336622,85
47.351334,85
47.365850,86
47.380313,86
47.394671,85
47.409545,85
47.424792,85
47.439273,86
47.453945,86
47.468582,86
47.483082,86
47.497627,85
47.512076,86
47.526604,86
47.540940,86
47.555277,86
47.569919,85
47.584503,85
47.599076,85
47.614092,86
47.628849,87
47.643205,86
47.657710,86
47.672464,86
47.686932,86
47.701208,86
47.715697,87
47.729980,87
47.744014,87
47.758060,88
47.772592,88
47.786915,88
47.801588,88
47.816061,86
47.830160,87
47.844539,87
47.858880,88
47.873791,87
47.888183,86
47.902556,86
47.917252,86
47.931821,86
47.946058,86
47.961133,86
47.975880,86
47.990811,86
48.005323,86
48.020023,86
48.034444,86
48.048843,86
48.063445,86
48.078248,86
48.092795,87
48.107081,87
48.121283,87
48.136346,87
48.150636,87
48.165172,87
48.179777,87
48.194120,87
48.208448,87
48.222909,87
48.237407,87
48.251957,87
48.266173,88
48.281160,87
48.295658,87
48.310079,87
48.324402,87
48.339052,87
48.353230,87
48.367808,87
48.382089,87
48.396513,87
48.410924,87
48.426409,88
48.440894,88
48.455786,88
48.470659,88
48.485457,88
48.500488,87
48.514850,88
48.529157,87
48.544020,87
48.558144,88
48.573000,88
48.587468,88
48.601796,88
48.616757,88
48.631427,88
48.645747,88
48.660533,89
48.675118,88
48.689521,88
48.704578,88
48.718720,88
48.734336,89
48.749621,89
48.764300,90
48.778890,90
48.793001,89
48.808343,89
48.823719,89
48.838940,88
48.853264,88
48.868509,89
48.883094,88
48.897845,88
48.912065,89
48.926189,89
48.940802,89
48.955831,89
48.970767,91
48.984893,90
48.999314,89
49.013808,91
49.028219,90
49.042705,90
49.057527,91
49.072096,90
49.086475,91
49.100931,90
49.115101,89
49.129029,90
49.143593,90
49.157978,90
49.172474,89
49.186967,89
49.201330,90
49.215510,89
49.229867,89
49.244966,90
49.259958,90
49.274662,91
49.289867,89
49.304635,89
49.319218,89
49.333699,90
49.348481,89
49.363357,89
49.377835,89
49.392332,89
49.406720,89
49.421227,90
49.436243,89
49.450837,90
49.466008,90
49.481148,89
49.496447,89
49.511191,90
49.525502,90
49.540108,90
49.555014,91
49.570171,91
49.584954,91
49.599818,90
49.614079,91
49.628671,90
49.643285,90
49.657945,91
49.672432,92
49.686804,92
49.702268,92
49.717318,91
49.731828,91
49.746201,90
49.761106,90
49.776394,92
49.791343,91
49.806084,91
49.820999,92
49.835637,92
49.850058,91
49.864249,91
49.879127,93
49.893823,92
49.908465,91
49.922873,91
49.937243,92
49.951390,92
49.966028,92
49.980331,93
49.995197,92
50.009601,92
50.024512,91
50.038678,92
50.053281,92
50.067907,91
50.082583,93
50.097260,92
50.112210,91
50.126665,91
50.141172,91
50.155301,91
50.169906,92
50.185227,91
50.199713,92
50.214297,92
50.228576,92
50.243144,92
50.257439,91
50.271613,93
50.286099,92
50.300572,91
50.314703,91
50.328915,91
50.343366,91
50.357852,91
50.372832,92
50.387146,91
50.401832,91
50.416863,91
50.430854,92
50.445861,92
50.461013,93
50.475783,94
50.490285,92
50.504949,93
50.519621,93
50.534768,92
50.549244,92
50.564018,92
50.578705,93
50.593391,93
50.608353,93
50.623356,93
50.637920,94
50.652709,92
50.667566,92
50.681810,93
50.696740,92
50.711399,92
50.725603,92
50.740132,93
50.754204,94
50.768652,93
50.782928,95
50.797581,93
50.812167,94
50.826995,94
50.841503,94
50.856419,93
50.870994,95
50.885571,95
50.899969,95
50.914662,95
50.929055,95
50.943359,94
50.957796,94
50.973052,94
50.987168,94
51.002265,93
51.016569,93
51.030944,94
51.046076,94
51.060781,95
51.075320,95
51.089850,95
51.104642,93
51.119145,94
51.133874,94
51.148760,93
51.163403,94
51.178858,94
51.193278,95
51.207456,94
51.222241,94
51.236852,94
51.251475,94
51.266045,94
51.280180,96
51.295883,95
51.310871,94
51.324815,95
51.339314,95
51.354259,94
51.368813,95
51.383126,95
51.397805,94
51.412915,94
51.427811,93
51.442506,94
51.458086,94
51.472653,95
51.487957,95
51.502220,95
51.516474,95
51.531679,95
51.546665,95
51.560840,95
51.575308,96
51.589695,97
51.604455,96
51.619223,96
51.634086,95
51.648539,95
51.663378,95
51.677691,96
51.691931,96
51.706292,94
51.720687,94
51.735254,94
51.749916,95
51.764117,94
51.779029,96
51.793315,96
51.808035,96
51.823110,95
51.837468,96
51.851994,96
51.866437,95
51.880720,96
51.895349,97
51.910177,95
51.924876,95
51.939433,96
51.953761,96
51.968369,96
51.982584,97
51.997112,97
52.011798,94
52.025887,96
52.040924,95
52.055505,95
52.070421,95
52.084809,96
52.099698,97
52.113965,95
52.129521,96
52.143698,96
52.158622,96
52.173371,95
52.189127,96
52.203830,96
52.218272,95
52.232395,95
52.247420,95
52.261616,95
52.276091,96
52.290315,97
52.304966,97
52.319353,96
52.334290,96
52.348960,96
52.363544,96
52.377778,96
52.392680,97
52.407043,97
52.422054,96
52.436152,96
52.451003,96
52.465358,96
52.479992,96
52.494255,98
52.509226,97
52.523630,97
52.538123,97
52.552675,96
52.567285,97
52.582471,96
52.596869,97
52.611495,97
52.626542,96
52.641085,96
52.655450,96
52.669725,96
52.684374,96
52.698853,97
52.713605,98
52.727978,96
52.742520,96
52.756819,97
52.771777,97
52.786569,98
52.801362,99
52.816619,98
52.831245,98
52.845631,97
52.860396,98
52.874867,98
52.889301,99
52.903939,98
52.918384,98
52.932987,98
52.947524,98
52.962094,98
52.976721,98
52.991441,98
53.006185,98
53.020558,97
53.035107,97
53.049764,97
53.064520,97
53.079069,98
53.093833,98
53.108563,99
53.123405,98
53.137716,97
53.151775,98
53.165915,97
53.180488,97
53.194762,98
53.209315,98
53.224274,97
53.239190,98
53.254081,98
53.267983,99
53.282814,98
53.297739,100
53.312318,99
53.326513,99
53.341347,99
53.356098,99
53.370852,99
53.385332,98
53.400182,100
53.414523,99
53.429285,98
53.443713,99
53.458071,98
53.473062,99
53.487920,98
53.502424,99
53.516738,99
53.531395,98
53.546032,98
53.560412,99
53.574738,99
53.589046,98
53.604209,99
53.618403,99
53.632807,98
53.647620,98
53.662009,99
53.677279,99
53.691898,98
53.707690,99
53.721980,100
53.736417,99
53.751021,99
53.765665,99
53.780322,99
53.794919,100
53.809845,99
53.824332,99
53.839290,99
53.853570,98
53.868592,99
53.883382,98
53.898444,99
53.912786,100
53.927216,100
53.941280,99
53.955631,98
53.969940,97
53.984334,97
53.998955,99
54.013267,100
54.028072,99
54.042806,98
54.058209,98
54.072285,97
54.086494,97
54.101247,99
54.115867,99
54.130196,97
54.144793,97
54.159429,97
54.173667,97
54.188204,97
54.202540,99
54.217017,98
54.231567,99
54.246087,98
54.260757,98
54.275313,98
54.290109,95
54.304748,88
54.319344,81
54.333768,76
54.348145,70
54.362750,63
54.377806,57
54.393031,50
54.407271,47
54.421684,47
54.435759,48
54.450434,47
54.465232,47
54.480142,48
54.494817,47
54.509378,48
54.523961,46
54.538299,46
54.552720,47
54.567272,47
54.581493,47
54.596312,47
54.610942,48
54.625282,47
54.639824,47
54.654417,47
54.669043,47
54.683463,47
54.697788,47
54.712079,48
54.726562,47
54.741364,47
54.755951,47
54.770885,47
54.785318,48
54.799802,48
54.814681,48
54.828935,48
54.843455,49
54.857638,50
54.871897,50
54.886177,50
54.900439,49
54.916187,50
54.930811,49
54.945230,50
54.959567,49
54.974064,48
54.988104,49
55.002739,49
55.016810,50
55.031559,49
55.046690,49
55.061118,50
55.075524,50
55.089530,51
55.103781,50
55.118045,51
55.133242,50
55.147541,50
55.161865,50
55.176490,50
55.191415,50
55.205606,50
55.220740,51
55.235698,50
55.250354,49
55.265117,49
55.279202,50
55.293725,50
55.308795,51
55.323380,52
55.337897,50
55.352623,51
55.367129,51
55.381545,51
55.395954,50
55.410639,51
55.424828,50
55.439243,51
55.453481,50
55.468044,50
55.482710,51
55.497586,50
55.512242,51
55.527049,50
55.541549,51
55.556005,51
55.570745,51
55.585101,52
55.599826,51
55.614474,52
55.628922,51
55.643649,51
55.658396,51
55.673045,50
55.687417,52
55.701845,51
55.716128,52
55.730262,52
55.744581,51
55.759398,51
55.773809,51
55.788236,51
55.802483,51
55.816858,53
55.831210,52
55.845376,52
55.859671,52
55.874233,52
55.888762,53
55.902917,52
55.917831,54
55.932294,54
55.946479,53
55.960810,52
55.975822,52
55.990239,52
56.004366,52
56.018616,53
56.032943,53
56.047282,53
56.061992,53
56.076544,53
56.091882,53
56.106127,53
56.120191,54
56.134449,53
56.149138,53
56.163816,53
56.177969,53
56.192418,54
56.207048,54
56.221372,55
56.235953,54
56.250454,53
56.265303,54
56.279425,53
56.293803,54
56.308111,53
56.322950,55
56.337743,54
56.351838,53
56.366072,53
56.380249,53
56.394506,52
56.409108,54
56.423774,55
56.438142,56
56.452819,55
56.467350,54
56.481743,55
56.495888,55
56.510284,54
56.524878,56
56.539418,55
56.553901,54
56.568649,54
56.582692,54
56.597010,54
56.611476,54
56.625473,56
56.639694,55
56.654521,55
56.668965,55
56.683075,56
56.698190,55
56.712760,56
56.727139,57
56.741641,56
56.755797,55
56.770403,56
56.785069,55
56.799598,55
56.813978,55
56.828499,56
56.843108,55
56.857523,56
56.871536,55
56.886195,56
56.900611,55
56.915067,55
56.929063,57
56.943585,57
56.957918,56
56.972502,56
56.987324,56
57.001581,56
57.016373,56
57.030732,57
57.045559,57
57.060160,57
57.074550,56
57.089071,57
57.103404,57
57.117551,57
57.132280,58
57.146690,58
57.161276,57
57.175971,56
57.190462,57
57.204921,56
57.219839,58
57.234109,58
57.248509,59
57.263023,58
57.277171,58
57.291682,57
57.305843,58
57.320452,58
57.334974,59
57.349716,58
57.364023,57
57.378535,58
57.392844,58
57.407309,58
57.421697,59
57.435924,59
57.450410,59
57.465273,58
57.479642,57
57.493990,58
57.508269,57
57.522497,58
57.536906,58
57.551323,58
57.565469,57
57.579657,58
57.594430,58
57.608910,59
57.623658,59
57.638317,59
57.653034,59
57.667628,59
57.681838,58
57.696244,58
57.710450,59
57.725092,60
57.739476,59
57.754075,59
57.768250,58
57.783502,58
57.797619,58
57.812129,58
57.826906,59
57.841234,59
57.855947,59
57.870862,59
57.885249,60
57.899782,59
57.914984,59
57.929676,61
57.944353,61
57.959080,60
57.973290,60
57.987620,60
58.002272,60
58.017740,58
58.032727,61
58.047423,61
58.061976,60
58.077034,59
58.091899,59
58.106411,59
58.120881,59
58.135484,61
58.149699,62
58.163913,62
58.178163,61
58.193226,61
