time_s,rtt_ms
46.537306,214.000
46.637944,215.000
46.738446,214.000
46.839166,216.000
46.940001,216.000
47.040550,219.000
47.141238,217.000
47.241932,216.000
47.342551,219.000
47.443421,218.000
47.544388,218.000
47.645374,219.000
47.746040,220.000
47.846660,220.000
47.947177,222.000
48.047668,221.000
48.148612,222.000
48.249831,223.000
48.350511,225.000
48.450839,223.000
48.553037,225.000
48.653870,226.000
48.754289,226.000
48.854898,224.000
48.955267,226.000
49.055908,230.000
49.156805,227.000
49.257424,228.000
49.357929,228.000
49.458713,228.000
49.559296,230.000
49.660019,230.000
49.760631,231.000
49.861115,232.000
49.961547,233.000
50.062157,233.000
50.162981,233.000
50.263874,234.000
50.364680,235.000
50.465195,235.000
50.565609,236.000
50.666488,234.000
50.767095,236.000
50.867608,237.000
50.968165,236.000
51.068561,239.000
51.169079,238.000
51.269855,241.000
51.370444,240.000
51.471014,242.000
51.572226,241.000
51.672837,242.000
51.773650,243.000
51.874243,243.000
51.974734,242.000
52.075276,244.000
52.175929,245.000
52.276614,245.000
52.377248,245.000
52.477968,245.000
52.578437,246.000
52.679074,247.000
52.779954,247.000
52.880640,248.000
52.981112,247.000
53.081727,248.000
53.183012,249.000
53.283842,251.000
53.384803,251.000
53.485404,251.000
53.586398,252.000
53.687160,250.000
53.787641,252.000
53.888115,250.000
53.988702,252.000
54.089523,226.000
54.190214,176.000
54.291523,124.000
54.392645,124.000
54.493202,129.000
54.593877,129.000
54.695116,128.000
54.795825,131.000
54.896260,133.000
54.996805,133.000
55.097955,134.000
55.198803,135.000
55.299278,135.000
55.400021,136.000
55.500618,138.000
55.601088,137.000
55.701923,139.000
55.802514,136.000
55.902914,139.000
56.003745,140.000
56.104271,144.000
56.204742,143.000
56.305446,145.000
56.405729,144.000
56.506299,144.000
56.607504,147.000
56.708482,148.000
56.809821,146.000
56.910449,148.000
57.011092,149.000
57.112063,152.000
57.212609,154.000
57.313351,153.000
57.413989,154.000
57.514879,155.000
57.615371,155.000
57.716103,156.000
57.816793,157.000
57.917499,157.000
58.017897,158.000
58.118697,157.000
58.219132,159.000
58.319561,161.000
58.420234,159.000
58.520749,162.000
58.621088,163.000
58.721791,164.000
58.822812,165.000
58.923513,167.000
59.024108,167.000
59.124793,166.000
59.225449,168.000
59.326208,168.000
59.426826,168.000
59.527308,170.000
59.627672,172.000
59.728649,172.000
