time_s,cwnd_kb
16.114261,113.125
16.133213,114.539
16.153012,114.539
16.172422,114.539
16.191606,114.539
16.210940,114.539
16.230089,115.953
16.249550,115.953
16.269214,115.953
16.288372,115.953
16.307361,115.953
16.326646,117.367
16.345976,117.367
16.365187,117.367
16.385067,117.367
16.404793,117.367
16.424116,117.367
16.443399,118.781
16.462925,118.781
16.481724,118.781
16.501311,118.781
16.520084,118.781
16.539140,120.195
16.558872,120.195
16.578185,120.195
16.597547,120.195
16.617271,120.195
16.636989,121.609
16.656390,121.609
16.675994,121.609
16.695240,121.609
16.714413,121.609
16.733136,121.609
16.752608,123.023
16.772704,123.023
16.792019,123.023
16.811024,123.023
16.830386,123.023
16.849623,124.438
16.869309,124.438
16.888683,124.438
16.908214,124.438
16.927895,124.438
16.948201,125.852
16.968234,125.852
16.988125,125.852
17.008062,125.852
17.027452,125.852
17.047168,125.852
17.066309,127.266
17.085842,127.266
17.104883,127.266
17.124237,127.266
17.143845,127.266
17.163482,128.680
17.182994,128.680
17.202554,128.680
17.221947,128.680
17.241433,128.680
17.260775,128.680
17.279722,130.094
17.299322,130.094
17.319310,130.094
17.338321,130.094
17.357459,130.094
17.376956,130.094
17.396248,131.508
17.415113,131.508
17.434584,131.508
17.453775,131.508
17.472976,131.508
17.492257,131.508
17.511443,132.922
17.530778,132.922
17.550547,132.922
17.569858,132.922
17.588959,132.922
17.608222,132.922
17.628084,134.336
17.648132,134.336
17.667497,134.336
17.687266,134.336
17.706605,134.336
17.725478,134.336
17.745436,135.750
17.764782,135.750
17.784656,135.750
17.804222,135.750
17.823280,135.750
17.842467,135.750
17.862445,137.164
17.881861,137.164
17.900860,137.164
17.920364,137.164
17.939917,137.164
17.958892,137.164
17.977990,138.578
17.997344,138.578
18.016791,138.578
18.036357,138.578
18.055719,138.578
18.075081,138.578
18.094045,139.992
18.113405,139.992
18.132817,139.992
18.152115,139.992
18.171050,139.992
18.190025,139.992
18.209845,141.406
18.229349,141.406
18.248492,141.406
18.267966,141.406
18.287770,141.406
18.306772,141.406
18.325781,142.820
18.345257,142.820
18.364798,142.820
18.384302,142.820
18.404263,142.820
18.423418,142.820
18.442277,142.820
18.461621,144.234
18.481202,144.234
18.500378,144.234
18.519715,144.234
18.538750,144.234
18.558323,144.234
18.577363,145.648
18.596349,145.648
18.615376,145.648
18.635337,145.648
18.655160,145.648
18.674821,145.648
18.694263,147.062
18.713153,147.062
18.732533,147.062
18.752138,147.062
18.770998,147.062
18.790711,147.062
18.809801,147.062
18.829501,148.477
18.848368,148.477
18.867777,148.477
18.887131,148.477
18.906057,148.477
18.925340,148.477
18.944991,149.891
18.964217,149.891
18.984007,149.891
19.003506,149.891
19.022873,149.891
19.042135,149.891
19.061157,149.891
19.080489,151.305
19.099917,151.305
19.118982,151.305
19.138074,151.305
19.157225,151.305
19.176914,151.305
19.196602,151.305
19.216140,152.719
19.235543,152.719
19.255180,152.719
19.274270,152.719
19.293098,152.719
19.312303,152.719
19.331623,152.719
19.351002,154.133
19.370177,154.133
19.389247,154.133
19.409118,154.133
19.428816,154.133
19.447950,154.133
19.467427,155.547
19.487445,155.547
19.506470,155.547
19.525827,155.547
19.545442,155.547
19.564936,155.547
19.584144,147.062
19.603968,135.750
19.623921,124.438
19.643824,113.125
19.662987,101.812
19.682243,90.500
19.700971,77.773
19.720147,77.773
19.739416,77.773
19.759420,77.773
19.778923,79.188
19.798368,79.188
19.817383,79.188
19.836688,79.188
19.856370,80.602
19.875585,80.602
19.894701,80.602
19.913416,82.016
19.932854,82.016
19.951628,82.016
19.970919,82.016
19.990018,83.430
20.010119,83.430
20.029631,83.430
20.048842,83.430
20.068626,84.844
20.087921,84.844
20.107200,84.844
20.126145,86.258
20.145138,86.258
20.164882,86.258
20.184578,86.258
20.204317,87.672
20.223771,87.672
20.242689,87.672
20.261531,87.672
20.280943,89.086
20.300574,89.086
20.320517,89.086
20.339990,89.086
20.359252,90.500
20.378467,90.500
20.397941,90.500
20.417712,90.500
20.437471,91.914
20.457881,91.914
20.477328,91.914
20.496555,91.914
20.516492,93.328
20.536005,93.328
20.555400,93.328
20.574925,93.328
20.594023,94.742
20.613127,94.742
20.632478,94.742
20.652251,94.742
20.673016,96.156
20.692342,96.156
20.711726,96.156
20.730866,96.156
20.751020,97.570
20.769946,97.570
20.789333,97.570
